Date,Time_UTC,avgAT_C_1m,avgAT_C_2m,avgRH_1m,avgRH_2m,avgDP_C,totalPPT_mm.hr,sampleSnowDepth_m,sampleWD_Deg,sampleWS_m.s,maxWS_m.s
2013-06-17,02:00:00,14.18,15.5,64.41,59.74,7.48,0,6999,44.2,1.35,1.82
2013-06-17,03:00:00,13.2,14.88,69.27,65.23,7.43,0,6999,61.86,2.21,2.21
2013-06-17,04:00:00,12.52,13.4,73.81,69.23,7.93,0,6999,58.25,2.03,2.45
2013-06-17,05:00:00,13.92,14.15,70.35,67.88,8.65,0,6999,67.4,1.55,2.63
2013-06-17,06:00:00,17.8,17.3,59.26,59.02,9.22,0,6999,218.1,0.41,1.57
2013-06-17,07:00:00,18.62,17.91,54.45,57.36,9.46,0,6999,252.2,1.14,2.25
2013-06-17,08:00:00,18.72,18.24,54.62,54.72,9.2,0,6999,254.3,2.96,3.15
2013-06-17,09:00:00,19.84,19.2,50.55,50.99,9.16,0,6999,266.9,4.52,4.52
2013-06-17,10:00:00,21.06,20.48,44.01,43.98,8.09,0,6999,253.7,4.31,5.66
2013-06-17,11:00:00,21.53,21.04,39.53,39.19,7,0,6999,195,4.82,6.4
2013-06-17,12:00:00,21.83,21.4,36.93,36.21,6.05,0,6999,225.9,3.59,6.92
2013-06-17,13:00:00,22.27,21.86,33.34,32.76,5.47,0,6999,263.2,4.33,6.28
2013-06-17,14:00:00,22.73,22.35,29.88,29.1,4.18,0,6999,258,5.38,5.99
2013-06-17,15:00:00,22.97,22.63,26.9,25.91,2.76,0,6999,183.2,4.49,6.57
2013-06-17,16:00:00,23.06,22.81,25.27,24.35,2.16,0,6999,241.5,5.68,6.64
2013-06-17,17:00:00,23,22.83,22.79,21.78,0.8,0,6999,239.8,6.24,7.09
2013-06-17,18:00:00,22.71,22.66,20.12,19.07,-1.31,0,6999,215.5,5.34,7.32
2013-06-17,19:00:00,22.05,22.08,21.65,20.56,-1,0,6999,230.5,6.89,8.23
2013-06-17,20:00:00,20.88,20.96,24.19,22.9,-0.17,0,6999,290.8,6.36,7.33
2013-06-17,21:00:00,19.13,19.36,27.17,25.68,-0.26,0,6999,288.8,4.2,5.67
2013-06-17,22:00:00,16.76,17.2,32.43,30.63,-0.22,0,6999,277.4,3.91,4.74
2013-06-17,23:00:00,14.48,14.71,37.96,36.44,0.42,0,6999,299.2,3.34,5.58
2013-06-18,00:00:00,13.72,13.97,38.23,36.65,-0.09,0,6999,298.8,4.9,5.68
2013-06-18,01:00:00,13.02,13.27,38.86,37.43,-0.59,0,6999,15.74,1.33,5.82
2013-06-18,02:00:00,12.65,13.15,36.96,34.82,-1.74,0,6999,292.7,2.54,3.25
2013-06-18,03:00:00,12.19,12.68,38.42,36.42,-1.52,0,6999,307.1,1.96,2.44
2013-06-18,04:00:00,12.14,12.48,41.03,38.56,-0.7,0,6999,313.9,1.49,4.12
2013-06-18,05:00:00,13.51,13.8,38.79,36.79,-0.14,0,6999,280,1.19,1.97
2013-06-18,06:00:00,14.64,14.52,36.44,35.8,-0.08,0,6999,262.3,1.79,2.46
2013-06-18,07:00:00,15.67,15.22,35.79,35.45,0.46,0,6999,230.4,1.97,3.35
2013-06-18,08:00:00,16.72,16.18,36.1,35.82,1.62,0,6999,282.6,3.89,5.4
2013-06-18,09:00:00,16.5,16.15,39.48,38.87,2.34,0,6999,289.1,2.75,6.58
2013-06-18,10:00:00,17.65,17.29,38.06,37.66,3.06,0,6999,296.7,4.33,7.76
2013-06-18,11:00:00,17.95,17.62,37.81,37.1,3.22,0,6999,276.9,6.09,7.59
2013-06-18,12:00:00,18.23,18.06,37.75,36.66,3.58,0,6999,292.5,5.93,7.76
2013-06-18,13:00:00,18.81,18.79,35.37,33.58,3.37,0,6999,315.8,6.48,7.47
2013-06-18,14:00:00,19.24,19.27,33.98,32.39,3,0,6999,327.5,5.29,7.28
2013-06-18,15:00:00,19.56,19.67,31.78,30.19,2.36,0,6999,297.8,6.53,6.99
2013-06-18,16:00:00,19.84,19.92,31.28,29.75,2.08,0,6999,310.5,5.62,7.38
2013-06-18,17:00:00,19.73,19.98,29.79,28.16,1.61,0,6999,292.5,6.16,7.38
2013-06-18,18:00:00,19.37,19.51,30.43,29.07,1.52,0,6999,292.9,6.56,7.71
2013-06-18,19:00:00,18.87,18.99,30.66,29.38,1.3,0,6999,306.5,6.01,8.5
2013-06-18,20:00:00,18.28,18.46,32.23,30.8,1.42,0,6999,325,6.38,7.55
2013-06-18,21:00:00,17.46,17.76,33.11,31.34,1.03,0,6999,318.5,4.66,8.38
2013-06-18,22:00:00,15.92,16.47,36.44,34.23,1.04,0,6999,350.9,3.32,6.88
2013-06-18,23:00:00,14.3,14.75,39.59,38.64,0.52,0,6999,12.8,3.3,5.27
